// x, y, n_BG, n_sig(C1N1 1TeV), n_sig(C1N1 3TeV), n_sig(C1C1 1TeV), n_sig(C1C1 3TeV) 
4600, 5800, 30736.6+/-1785.91, 185.514+/-61.3966, 13.375+/-4.9292, 193.346+/-56.4811, 11.179+/-3.05556;
4600, 5900, 28117+/-1713.28, 185.514+/-61.3966, 13.375+/-4.9292, 180.579+/-55.0194, 10.2569+/-2.91309;
4600, 6000, 25393.3+/-1634.53, 152.002+/-55.4833, 13.375+/-4.9292, 148.847+/-50.2191, 8.7596+/-2.49886;
4600, 6100, 23258.7+/-1569.9, 152.002+/-55.4833, 13.375+/-4.9292, 148.847+/-50.2191, 7.78658+/-2.40218;
4600, 6200, 20736.1+/-1489.91, 137.617+/-53.586, 13.375+/-4.9292, 148.847+/-50.2191, 5.8311+/-2.11774;
4600, 6300, 18698.6+/-1422.02, 137.617+/-53.586, 12.3321+/-4.81761, 137.577+/-48.9383, 5.09464+/-1.98556;
4600, 6400, 17243.2+/-1371.47, 137.617+/-53.586, 12.3321+/-4.81761, 137.577+/-48.9383, 4.3389+/-1.83612;
4600, 6500, 15884.9+/-1322.55, 137.617+/-53.586, 10.7609+/-4.56336, 137.577+/-48.9383, 4.3389+/-1.83612;
4600, 6600, 14720.6+/-1279.13, 137.617+/-53.586, 10.7609+/-4.56336, 137.577+/-48.9383, 4.3389+/-1.83612;
4600, 6700, 13944.4+/-1249.35, 114.016+/-48.1086, 9.58901+/-4.41032, 123.597+/-46.8988, 3.54339+/-1.65483;
4600, 6800, 12683.1+/-1199.37, 114.016+/-48.1086, 8.657+/-4.31071, 123.597+/-46.8988, 3.54339+/-1.65483;
4600, 6900, 11421.8+/-1147.22, 114.016+/-48.1086, 7.20083+/-4.05732, 105.003+/-43.0554, 3.54339+/-1.65483;
4600, 7000, 9882.94+/-1030.94, 91.3692+/-42.4451, 7.20083+/-4.05732, 105.003+/-43.0554, 3.54339+/-1.65483;
4600, 7100, 9009.72+/-989, 75.0709+/-39.1912, 7.20083+/-4.05732, 105.003+/-43.0554, 2.9384+/-1.54028;
4600, 7200, 8233.53+/-950.164, 75.0709+/-39.1912, 7.20083+/-4.05732, 105.003+/-43.0554, 2.9384+/-1.54028;
4600, 7300, 7651.38+/-919.962, 75.0709+/-39.1912, 7.20083+/-4.05732, 87.1277+/-39.1695, 2.31768+/-1.40967;
4600, 7400, 6487.09+/-856.368, 62.1921+/-37.0147, 7.20083+/-4.05732, 51.7943+/-30.1557, 2.31768+/-1.40967;
4600, 7500, 6001.97+/-828.431, 62.1921+/-37.0147, 7.20083+/-4.05732, 51.7943+/-30.1557, 2.31768+/-1.40967;
4600, 7600, 5419.83+/-793.609, 62.1921+/-37.0147, 7.20083+/-4.05732, 33.7806+/-24.1841, 2.31768+/-1.40967;
4600, 7700, 5128.75+/-775.612, 28.0665+/-28.0665, 7.20083+/-4.05732, 33.7806+/-24.1841, 1.29178+/-0.9668;
4600, 7800, 4837.68+/-757.188, 28.0665+/-28.0665, 5.08114+/-3.59348, 33.7806+/-24.1841, 1.29178+/-0.9668;
4600, 7900, 4449.59+/-731.901, 28.0665+/-28.0665, 5.08114+/-3.59348, 33.7806+/-24.1841, 1.29178+/-0.9668;
4600, 8000, 3783.94+/-605.916, 28.0665+/-28.0665, 2.5859+/-2.5859, 19.5648+/-19.5648, 1.29178+/-0.9668;
4600, 8100, 3298.82+/-565.743, 28.0665+/-28.0665, 2.5859+/-2.5859, 0+/-0, 1.29178+/-0.9668;
4600, 8200, 2813.7+/-522.491, 28.0665+/-28.0665, 2.5859+/-2.5859, 0+/-0, 1.29178+/-0.9668;
4600, 8300, 2328.58+/-475.319, 28.0665+/-28.0665, 2.5859+/-2.5859, 0+/-0, 1.29178+/-0.9668;
4600, 8400, 2231.56+/-465.311, 28.0665+/-28.0665, 2.5859+/-2.5859, 0+/-0, 1.29178+/-0.9668;
4600, 8500, 2037.51+/-444.62, 28.0665+/-28.0665, 2.5859+/-2.5859, 0+/-0, 1.29178+/-0.9668;
4600, 8600, 1940.48+/-433.905, 28.0665+/-28.0665, 2.5859+/-2.5859, 0+/-0, 1.29178+/-0.9668;
4600, 8700, 1552.39+/-388.097, 28.0665+/-28.0665, 2.5859+/-2.5859, 0+/-0, 1.29178+/-0.9668;
4600, 8800, 1455.36+/-375.773, 28.0665+/-28.0665, 0+/-0, 0+/-0, 1.29178+/-0.9668;
4600, 8900, 1164.29+/-336.102, 28.0665+/-28.0665, 0+/-0, 0+/-0, 0.869893+/-0.869893;
4600, 9000, 1067.27+/-321.793, 28.0665+/-28.0665, 0+/-0, 0+/-0, 0.869893+/-0.869893;
4600, 9100, 582.145+/-237.66, 28.0665+/-28.0665, 0+/-0, 0+/-0, 0.869893+/-0.869893;
4600, 9200, 582.145+/-237.66, 28.0665+/-28.0665, 0+/-0, 0+/-0, 0.869893+/-0.869893;
4600, 9300, 388.097+/-194.048, 28.0665+/-28.0665, 0+/-0, 0+/-0, 0.869893+/-0.869893;
4600, 9400, 388.097+/-194.048, 28.0665+/-28.0665, 0+/-0, 0+/-0, 0.869893+/-0.869893;
4600, 9500, 194.048+/-137.213, 0+/-0, 0+/-0, 0+/-0, 0+/-0;
4600, 9600, 0+/-0, 0+/-0, 0+/-0, 0+/-0, 0+/-0;
4600, 9700, 0+/-0, 0+/-0, 0+/-0, 0+/-0, 0+/-0;
4600, 9800, 0+/-0, 0+/-0, 0+/-0, 0+/-0, 0+/-0;
4600, 9900, 0+/-0, 0+/-0, 0+/-0, 0+/-0, 0+/-0;
4600, 10000, 194.048+/-137.213, 0+/-0, 0+/-0, 0+/-0, 0+/-0;
4700, 1000, 568135+/-56354.9, 488.457+/-97.32, 21.2152+/-5.64162, 422.426+/-79.9139, 20.2926+/-3.95036;
4700, 2000, 145427+/-7556.4, 488.457+/-97.32, 21.2152+/-5.64162, 422.426+/-79.9139, 20.2926+/-3.95036;
4700, 3000, 121601+/-7278.38, 488.457+/-97.32, 21.2006+/-5.6416, 402.973+/-78.6983, 20.2926+/-3.95036;
4700, 3100, 120690+/-7270.22, 481.337+/-97.0592, 21.2006+/-5.6416, 389.469+/-77.5311, 20.2926+/-3.95036;
4700, 3200, 119220+/-7260.49, 481.337+/-97.0592, 21.2006+/-5.6416, 389.469+/-77.5311, 20.2926+/-3.95036;
4700, 3300, 116838+/-7236.18, 481.337+/-97.0592, 21.2006+/-5.6416, 389.469+/-77.5311, 20.2926+/-3.95036;
4700, 3400, 116158+/-7231.62, 481.337+/-97.0592, 21.2006+/-5.6416, 389.469+/-77.5311, 20.2926+/-3.95036;
4700, 3500, 114666+/-7219.5, 481.337+/-97.0592, 21.2006+/-5.6416, 389.469+/-77.5311, 19.5555+/-3.89506;
4700, 3600, 113689+/-7212.97, 481.337+/-97.0592, 20.7283+/-5.6218, 389.469+/-77.5311, 19.5555+/-3.89506;
4700, 3700, 111969+/-7186.95, 481.337+/-97.0592, 20.7283+/-5.6218, 389.469+/-77.5311, 19.5555+/-3.89506;
4700, 3800, 109459+/-7162.74, 481.337+/-97.0592, 20.7283+/-5.6218, 389.469+/-77.5311, 19.5555+/-3.89506;
4700, 3900, 107046+/-7139.11, 481.337+/-97.0592, 20.7283+/-5.6218, 389.469+/-77.5311, 19.5555+/-3.89506;
4700, 4000, 104731+/-7116.06, 459.191+/-94.4989, 20.7283+/-5.6218, 389.469+/-77.5311, 19.5555+/-3.89506;
4700, 4100, 103663+/-7108.78, 459.191+/-94.4989, 19.1145+/-5.47821, 389.469+/-77.5311, 19.5555+/-3.89506;
4700, 4200, 95404.2+/-3229.17, 457.215+/-94.4782, 19.1145+/-5.47821, 382.373+/-77.2057, 19.5555+/-3.89506;
4700, 4300, 92311.9+/-3166.01, 436.402+/-92.1571, 19.1064+/-5.4782, 369.706+/-76.1594, 19.5555+/-3.89506;
4700, 4400, 90468.4+/-3137.64, 436.402+/-92.1571, 19.1064+/-5.4782, 356.316+/-74.973, 18.8545+/-3.83144;
4700, 4500, 88527.9+/-3107.49, 436.402+/-92.1571, 19.1064+/-5.4782, 351.961+/-74.8465, 18.4348+/-3.80839;
4700, 4600, 84465.9+/-3026.3, 436.393+/-92.1571, 19.1064+/-5.4782, 338.184+/-73.5676, 18.4348+/-3.80839;
4700, 4700, 80355.1+/-2960.04, 401.831+/-88.1981, 19.1064+/-5.4782, 281.731+/-67.9114, 17.1565+/-3.59374;
4700, 4800, 75239.9+/-2838.59, 364.221+/-84.0924, 18.2189+/-5.40583, 281.731+/-67.9114, 17.1168+/-3.59353;
4700, 4900, 71239.7+/-2745, 355.141+/-83.6007, 18.2189+/-5.40583, 266.609+/-66.2064, 16.7289+/-3.57252;
4700, 5000, 65722.8+/-2625.98, 286.532+/-75.7476, 18.2189+/-5.40583, 266.609+/-66.2064, 16.2306+/-3.5376;
4700, 5100, 59041.7+/-2478.62, 259.552+/-72.7737, 17.6549+/-5.38472, 266.609+/-66.2064, 16.2306+/-3.5376;
4700, 5200, 54106.4+/-2358.14, 257.795+/-72.7525, 16.0816+/-5.17197, 250.696+/-64.2655, 16.2306+/-3.5376;
4700, 5300, 49171.2+/-2231.16, 251.77+/-72.6115, 15.1531+/-5.08795, 235.334+/-62.4025, 15.7825+/-3.50911;
4700, 5400, 45096.2+/-2140.73, 251.77+/-72.6115, 15.1531+/-5.08795, 235.334+/-62.4025, 15.3312+/-3.47996;
4700, 5500, 41021.2+/-2046.3, 229.273+/-69.0382, 14.1959+/-4.9971, 216.553+/-59.5092, 14.5569+/-3.42956;
4700, 5600, 37237.2+/-1954.53, 229.273+/-69.0382, 14.1959+/-4.9971, 216.553+/-59.5092, 13.1321+/-3.2686;
4700, 5700, 33356.3+/-1855.71, 211.826+/-66.7974, 14.1959+/-4.9971, 211.509+/-59.2951, 12.0527+/-3.17801;
4700, 5800, 30445.5+/-1777.99, 185.514+/-61.3966, 13.375+/-4.9292, 179.365+/-54.7234, 11.179+/-3.05556;
4700, 5900, 27825.9+/-1705.01, 185.514+/-61.3966, 13.375+/-4.9292, 166.599+/-53.2135, 10.2569+/-2.91309;
4700, 6000, 25199.2+/-1628.76, 152.002+/-55.4833, 13.375+/-4.9292, 134.866+/-48.2338, 8.7596+/-2.49886;
4700, 6100, 23064.7+/-1563.89, 152.002+/-55.4833, 13.375+/-4.9292, 134.866+/-48.2338, 7.78658+/-2.40218;
4700, 6200, 20639.1+/-1486.75, 137.617+/-53.586, 13.375+/-4.9292, 134.866+/-48.2338, 5.8311+/-2.11774;
4700, 6300, 18698.6+/-1422.02, 137.617+/-53.586, 12.3321+/-4.81761, 123.597+/-46.8988, 5.09464+/-1.98556;
4700, 6400, 17243.2+/-1371.47, 137.617+/-53.586, 12.3321+/-4.81761, 123.597+/-46.8988, 4.3389+/-1.83612;
4700, 6500, 15884.9+/-1322.55, 137.617+/-53.586, 10.7609+/-4.56336, 123.597+/-46.8988, 4.3389+/-1.83612;
4700, 6600, 14720.6+/-1279.13, 137.617+/-53.586, 10.7609+/-4.56336, 123.597+/-46.8988, 4.3389+/-1.83612;
4700, 6700, 13944.4+/-1249.35, 114.016+/-48.1086, 9.58901+/-4.41032, 123.597+/-46.8988, 3.54339+/-1.65483;
4700, 6800, 12683.1+/-1199.37, 114.016+/-48.1086, 8.657+/-4.31071, 123.597+/-46.8988, 3.54339+/-1.65483;
4700, 6900, 11421.8+/-1147.22, 114.016+/-48.1086, 7.20083+/-4.05732, 105.003+/-43.0554, 3.54339+/-1.65483;
4700, 7000, 9882.94+/-1030.94, 91.3692+/-42.4451, 7.20083+/-4.05732, 105.003+/-43.0554, 3.54339+/-1.65483;
4700, 7100, 9009.72+/-989, 75.0709+/-39.1912, 7.20083+/-4.05732, 105.003+/-43.0554, 2.9384+/-1.54028;
4700, 7200, 8233.53+/-950.164, 75.0709+/-39.1912, 7.20083+/-4.05732, 105.003+/-43.0554, 2.9384+/-1.54028;
4700, 7300, 7651.38+/-919.962, 75.0709+/-39.1912, 7.20083+/-4.05732, 87.1277+/-39.1695, 2.31768+/-1.40967;
4700, 7400, 6487.09+/-856.368, 62.1921+/-37.0147, 7.20083+/-4.05732, 51.7943+/-30.1557, 2.31768+/-1.40967;
4700, 7500, 6001.97+/-828.431, 62.1921+/-37.0147, 7.20083+/-4.05732, 51.7943+/-30.1557, 2.31768+/-1.40967;
4700, 7600, 5419.83+/-793.609, 62.1921+/-37.0147, 7.20083+/-4.05732, 33.7806+/-24.1841, 2.31768+/-1.40967;
4700, 7700, 5128.75+/-775.612, 28.0665+/-28.0665, 7.20083+/-4.05732, 33.7806+/-24.1841, 1.29178+/-0.9668;
4700, 7800, 4837.68+/-757.188, 28.0665+/-28.0665, 5.08114+/-3.59348, 33.7806+/-24.1841, 1.29178+/-0.9668;
4700, 7900, 4449.59+/-731.901, 28.0665+/-28.0665, 5.08114+/-3.59348, 33.7806+/-24.1841, 1.29178+/-0.9668;
4700, 8000, 3783.94+/-605.916, 28.0665+/-28.0665, 2.5859+/-2.5859, 19.5648+/-19.5648, 1.29178+/-0.9668;
4700, 8100, 3298.82+/-565.743, 28.0665+/-28.0665, 2.5859+/-2.5859, 0+/-0, 1.29178+/-0.9668;
4700, 8200, 2813.7+/-522.491, 28.0665+/-28.0665, 2.5859+/-2.5859, 0+/-0, 1.29178+/-0.9668;
4700, 8300, 2328.58+/-475.319, 28.0665+/-28.0665, 2.5859+/-2.5859, 0+/-0, 1.29178+/-0.9668;
4700, 8400, 2231.56+/-465.311, 28.0665+/-28.0665, 2.5859+/-2.5859, 0+/-0, 1.29178+/-0.9668;
4700, 8500, 2037.51+/-444.62, 28.0665+/-28.0665, 2.5859+/-2.5859, 0+/-0, 1.29178+/-0.9668;
4700, 8600, 1940.48+/-433.905, 28.0665+/-28.0665, 2.5859+/-2.5859, 0+/-0, 1.29178+/-0.9668;
4700, 8700, 1552.39+/-388.097, 28.0665+/-28.0665, 2.5859+/-2.5859, 0+/-0, 1.29178+/-0.9668;
4700, 8800, 1455.36+/-375.773, 28.0665+/-28.0665, 0+/-0, 0+/-0, 1.29178+/-0.9668;
4700, 8900, 1164.29+/-336.102, 28.0665+/-28.0665, 0+/-0, 0+/-0, 0.869893+/-0.869893;
4700, 9000, 1067.27+/-321.793, 28.0665+/-28.0665, 0+/-0, 0+/-0, 0.869893+/-0.869893;
4700, 9100, 582.145+/-237.66, 28.0665+/-28.0665, 0+/-0, 0+/-0, 0.869893+/-0.869893;
4700, 9200, 582.145+/-237.66, 28.0665+/-28.0665, 0+/-0, 0+/-0, 0.869893+/-0.869893;
4700, 9300, 388.097+/-194.048, 28.0665+/-28.0665, 0+/-0, 0+/-0, 0.869893+/-0.869893;
4700, 9400, 388.097+/-194.048, 28.0665+/-28.0665, 0+/-0, 0+/-0, 0.869893+/-0.869893;
4700, 9500, 194.048+/-137.213, 0+/-0, 0+/-0, 0+/-0, 0+/-0;
4700, 9600, 0+/-0, 0+/-0, 0+/-0, 0+/-0, 0+/-0;
4700, 9700, 0+/-0, 0+/-0, 0+/-0, 0+/-0, 0+/-0;
4700, 9800, 0+/-0, 0+/-0, 0+/-0, 0+/-0, 0+/-0;
4700, 9900, 0+/-0, 0+/-0, 0+/-0, 0+/-0, 0+/-0;
4700, 10000, 194.048+/-137.213, 0+/-0, 0+/-0, 0+/-0, 0+/-0;
4800, 1000, 523128+/-53157.4, 437.743+/-93.1799, 20.7332+/-5.62221, 381.31+/-76.655, 20.235+/-3.95012;
4800, 2000, 131871+/-4047.03, 437.743+/-93.1799, 20.7332+/-5.62221, 381.31+/-76.655, 20.235+/-3.95012;
4800, 3000, 109439+/-3519.53, 437.743+/-93.1799, 20.7332+/-5.62221, 361.857+/-75.3869, 20.235+/-3.95012;
4800, 3100, 108722+/-3505.31, 430.623+/-92.9075, 20.7332+/-5.62221, 348.353+/-74.1675, 20.235+/-3.95012;
4800, 3200, 107350+/-3486.45, 430.623+/-92.9075, 20.7332+/-5.62221, 348.353+/-74.1675, 20.235+/-3.95012;
4800, 3300, 104967+/-3435.52, 430.623+/-92.9075, 20.7332+/-5.62221, 348.353+/-74.1675, 20.235+/-3.95012;
4800, 3400, 104287+/-3425.92, 430.623+/-92.9075, 20.7332+/-5.62221, 348.353+/-74.1675, 20.235+/-3.95012;
4800, 3500, 102892+/-3401.64, 430.623+/-92.9075, 20.7332+/-5.62221, 348.353+/-74.1675, 19.4979+/-3.89481;
4800, 3600, 101915+/-3387.77, 430.623+/-92.9075, 20.2609+/-5.60233, 348.353+/-74.1675, 19.4979+/-3.89481;
4800, 3700, 100195+/-3332, 430.623+/-92.9075, 20.2609+/-5.60233, 348.353+/-74.1675, 19.4979+/-3.89481;
4800, 3800, 98267.8+/-3288.05, 430.623+/-92.9075, 20.2609+/-5.60233, 348.353+/-74.1675, 19.4979+/-3.89481;
4800, 3900, 95951.2+/-3237.7, 430.623+/-92.9075, 20.2609+/-5.60233, 348.353+/-74.1675, 19.4979+/-3.89481;
4800, 4000, 93830.2+/-3189.51, 408.477+/-90.2294, 20.2609+/-5.60233, 348.353+/-74.1675, 19.4979+/-3.89481;
4800, 4100, 92859.4+/-3174.72, 408.477+/-90.2294, 18.6471+/-5.45823, 348.353+/-74.1675, 19.4979+/-3.89481;
4800, 4200, 91209.9+/-3149.41, 406.501+/-90.2078, 18.6471+/-5.45823, 348.353+/-74.1675, 19.4979+/-3.89481;
4800, 4300, 88214.6+/-3086.15, 385.688+/-87.7738, 18.639+/-5.45822, 335.686+/-73.0778, 19.4979+/-3.89481;
4800, 4400, 86468.2+/-3058.58, 385.688+/-87.7738, 18.639+/-5.45822, 322.296+/-71.8406, 18.7968+/-3.83119;
4800, 4500, 84818.8+/-3032.3, 385.688+/-87.7738, 18.639+/-5.45822, 322.296+/-71.8406, 18.3772+/-3.80814;
4800, 4600, 80950.8+/-2952.23, 385.679+/-87.7738, 18.639+/-5.45822, 308.518+/-70.5071, 18.3772+/-3.80814;
4800, 4700, 77166.9+/-2889.38, 351.117+/-83.6074, 18.639+/-5.45822, 281.731+/-67.9114, 17.1168+/-3.59353;
4800, 4800, 72536.7+/-2773.33, 332.552+/-81.5202, 17.7514+/-5.38558, 281.731+/-67.9114, 17.1168+/-3.59353;
4800, 4900, 68730.6+/-2680.97, 323.471+/-81.0129, 17.7514+/-5.38558, 266.609+/-66.2064, 16.7289+/-3.57252;
4800, 5000, 64170.4+/-2597.14, 282.435+/-75.6367, 17.7514+/-5.38558, 266.609+/-66.2064, 16.2306+/-3.5376;
4800, 5100, 57780.4+/-2453.81, 255.455+/-72.6583, 17.6549+/-5.38472, 266.609+/-66.2064, 16.2306+/-3.5376;
4800, 5200, 53330.2+/-2342.12, 253.698+/-72.637, 16.0816+/-5.17197, 250.696+/-64.2655, 16.2306+/-3.5376;
4800, 5300, 48589+/-2218.47, 251.77+/-72.6115, 15.1531+/-5.08795, 235.334+/-62.4025, 15.7825+/-3.50911;
4800, 5400, 44611.1+/-2129.7, 251.77+/-72.6115, 15.1531+/-5.08795, 235.334+/-62.4025, 15.3312+/-3.47996;
4800, 5500, 40536+/-2034.76, 229.273+/-69.0382, 14.1959+/-4.9971, 216.553+/-59.5092, 14.5569+/-3.42956;
4800, 5600, 36849.1+/-1944.88, 229.273+/-69.0382, 14.1959+/-4.9971, 216.553+/-59.5092, 13.1321+/-3.2686;
4800, 5700, 33065.2+/-1848.08, 211.826+/-66.7974, 14.1959+/-4.9971, 211.509+/-59.2951, 12.0527+/-3.17801;
4800, 5800, 30154.5+/-1770.03, 185.514+/-61.3966, 13.375+/-4.9292, 179.365+/-54.7234, 11.179+/-3.05556;
4800, 5900, 27631.8+/-1699.48, 185.514+/-61.3966, 13.375+/-4.9292, 166.599+/-53.2135, 10.2569+/-2.91309;
4800, 6000, 25005.2+/-1622.97, 152.002+/-55.4833, 13.375+/-4.9292, 134.866+/-48.2338, 8.7596+/-2.49886;
4800, 6100, 22870.6+/-1557.86, 152.002+/-55.4833, 13.375+/-4.9292, 134.866+/-48.2338, 7.78658+/-2.40218;
4800, 6200, 20445+/-1480.4, 137.617+/-53.586, 13.375+/-4.9292, 134.866+/-48.2338, 5.8311+/-2.11774;
4800, 6300, 18504.6+/-1415.38, 137.617+/-53.586, 12.3321+/-4.81761, 123.597+/-46.8988, 5.09464+/-1.98556;
4800, 6400, 17049.2+/-1364.59, 137.617+/-53.586, 12.3321+/-4.81761, 123.597+/-46.8988, 4.3389+/-1.83612;
4800, 6500, 15690.9+/-1315.41, 137.617+/-53.586, 10.7609+/-4.56336, 123.597+/-46.8988, 4.3389+/-1.83612;
4800, 6600, 14526.6+/-1271.75, 137.617+/-53.586, 10.7609+/-4.56336, 123.597+/-46.8988, 4.3389+/-1.83612;
4800, 6700, 13750.4+/-1241.79, 114.016+/-48.1086, 9.58901+/-4.41032, 123.597+/-46.8988, 3.54339+/-1.65483;
4800, 6800, 12683.1+/-1199.37, 114.016+/-48.1086, 8.657+/-4.31071, 123.597+/-46.8988, 3.54339+/-1.65483;
4800, 6900, 11421.8+/-1147.22, 114.016+/-48.1086, 7.20083+/-4.05732, 105.003+/-43.0554, 3.54339+/-1.65483;
4800, 7000, 9882.94+/-1030.94, 91.3692+/-42.4451, 7.20083+/-4.05732, 105.003+/-43.0554, 3.54339+/-1.65483;
4800, 7100, 9009.72+/-989, 75.0709+/-39.1912, 7.20083+/-4.05732, 105.003+/-43.0554, 2.9384+/-1.54028;
4800, 7200, 8233.53+/-950.164, 75.0709+/-39.1912, 7.20083+/-4.05732, 105.003+/-43.0554, 2.9384+/-1.54028;
4800, 7300, 7651.38+/-919.962, 75.0709+/-39.1912, 7.20083+/-4.05732, 87.1277+/-39.1695, 2.31768+/-1.40967;
4800, 7400, 6487.09+/-856.368, 62.1921+/-37.0147, 7.20083+/-4.05732, 51.7943+/-30.1557, 2.31768+/-1.40967;
4800, 7500, 6001.97+/-828.431, 62.1921+/-37.0147, 7.20083+/-4.05732, 51.7943+/-30.1557, 2.31768+/-1.40967;
4800, 7600, 5419.83+/-793.609, 62.1921+/-37.0147, 7.20083+/-4.05732, 33.7806+/-24.1841, 2.31768+/-1.40967;
4800, 7700, 5128.75+/-775.612, 28.0665+/-28.0665, 7.20083+/-4.05732, 33.7806+/-24.1841, 1.29178+/-0.9668;
4800, 7800, 4837.68+/-757.188, 28.0665+/-28.0665, 5.08114+/-3.59348, 33.7806+/-24.1841, 1.29178+/-0.9668;
4800, 7900, 4449.59+/-731.901, 28.0665+/-28.0665, 5.08114+/-3.59348, 33.7806+/-24.1841, 1.29178+/-0.9668;
4800, 8000, 3783.94+/-605.916, 28.0665+/-28.0665, 2.5859+/-2.5859, 19.5648+/-19.5648, 1.29178+/-0.9668;
4800, 8100, 3298.82+/-565.743, 28.0665+/-28.0665, 2.5859+/-2.5859, 0+/-0, 1.29178+/-0.9668;
4800, 8200, 2813.7+/-522.491, 28.0665+/-28.0665, 2.5859+/-2.5859, 0+/-0, 1.29178+/-0.9668;
4800, 8300, 2328.58+/-475.319, 28.0665+/-28.0665, 2.5859+/-2.5859, 0+/-0, 1.29178+/-0.9668;
4800, 8400, 2231.56+/-465.311, 28.0665+/-28.0665, 2.5859+/-2.5859, 0+/-0, 1.29178+/-0.9668;
4800, 8500, 2037.51+/-444.62, 28.0665+/-28.0665, 2.5859+/-2.5859, 0+/-0, 1.29178+/-0.9668;
4800, 8600, 1940.48+/-433.905, 28.0665+/-28.0665, 2.5859+/-2.5859, 0+/-0, 1.29178+/-0.9668;
4800, 8700, 1552.39+/-388.097, 28.0665+/-28.0665, 2.5859+/-2.5859, 0+/-0, 1.29178+/-0.9668;
4800, 8800, 1455.36+/-375.773, 28.0665+/-28.0665, 0+/-0, 0+/-0, 1.29178+/-0.9668;
4800, 8900, 1164.29+/-336.102, 28.0665+/-28.0665, 0+/-0, 0+/-0, 0.869893+/-0.869893;
4800, 9000, 1067.27+/-321.793, 28.0665+/-28.0665, 0+/-0, 0+/-0, 0.869893+/-0.869893;
4800, 9100, 582.145+/-237.66, 28.0665+/-28.0665, 0+/-0, 0+/-0, 0.869893+/-0.869893;
4800, 9200, 582.145+/-237.66, 28.0665+/-28.0665, 0+/-0, 0+/-0, 0.869893+/-0.869893;
4800, 9300, 388.097+/-194.048, 28.0665+/-28.0665, 0+/-0, 0+/-0, 0.869893+/-0.869893;
4800, 9400, 388.097+/-194.048, 28.0665+/-28.0665, 0+/-0, 0+/-0, 0.869893+/-0.869893;
4800, 9500, 194.048+/-137.213, 0+/-0, 0+/-0, 0+/-0, 0+/-0;
4800, 9600, 0+/-0, 0+/-0, 0+/-0, 0+/-0, 0+/-0;
4800, 9700, 0+/-0, 0+/-0, 0+/-0, 0+/-0, 0+/-0;
4800, 9800, 0+/-0, 0+/-0, 0+/-0, 0+/-0, 0+/-0;
4800, 9900, 0+/-0, 0+/-0, 0+/-0, 0+/-0, 0+/-0;
4800, 10000, 194.048+/-137.213, 0+/-0, 0+/-0, 0+/-0, 0+/-0;
4900, 1000, 456238+/-46976.5, 403.856+/-89.3569, 20.2234+/-5.60559, 343.347+/-73.429, 17.2719+/-3.61829;
4900, 2000, 120960+/-3860.59, 403.856+/-89.3569, 20.2234+/-5.60559, 343.347+/-73.429, 17.2719+/-3.61829;
4900, 3000, 99305.6+/-3314.83, 403.856+/-89.3569, 20.2234+/-5.60559, 334.963+/-72.9488, 17.2719+/-3.61829;
4900, 3100, 98589+/-3299.73, 396.736+/-89.0728, 20.2234+/-5.60559, 334.963+/-72.9488, 17.2719+/-3.61829;
4900, 3200, 97410.2+/-3282.55, 396.736+/-89.0728, 20.2234+/-5.60559, 334.963+/-72.9488, 17.2719+/-3.61829;
4900, 3300, 95124.5+/-3229.87, 396.736+/-89.0728, 20.2234+/-5.60559, 334.963+/-72.9488, 17.2719+/-3.61829;
4900, 3400, 94541.8+/-3221.11, 396.736+/-89.0728, 20.2234+/-5.60559, 334.963+/-72.9488, 17.2719+/-3.61829;
4900, 3500, 93341.2+/-3198.22, 396.736+/-89.0728, 20.2234+/-5.60559, 334.963+/-72.9488, 16.6185+/-3.55881;
4900, 3600, 92461+/-3184.94, 396.736+/-89.0728, 19.7511+/-5.58565, 334.963+/-72.9488, 16.6185+/-3.55881;
4900, 3700, 91212.1+/-3149.41, 396.736+/-89.0728, 19.7511+/-5.58565, 334.963+/-72.9488, 16.6185+/-3.55881;
4900, 3800, 89867.3+/-3111.97, 396.736+/-89.0728, 19.7511+/-5.58565, 334.963+/-72.9488, 16.6185+/-3.55881;
4900, 3900, 88216.3+/-3086.15, 396.736+/-89.0728, 19.7511+/-5.58565, 334.963+/-72.9488, 16.6185+/-3.55881;
4900, 4000, 86386.4+/-3040.2, 374.589+/-86.2758, 19.7511+/-5.58565, 334.963+/-72.9488, 16.6185+/-3.55881;
4900, 4100, 85415.6+/-3024.68, 374.589+/-86.2758, 18.5623+/-5.45768, 334.963+/-72.9488, 16.6185+/-3.55881;
4900, 4200, 83863.1+/-2999.68, 372.614+/-86.2531, 18.5623+/-5.45768, 334.963+/-72.9488, 16.6185+/-3.55881;
4900, 4300, 81353+/-2941.2, 351.801+/-83.7043, 18.5623+/-5.45768, 322.296+/-71.8406, 16.6185+/-3.55881;
4900, 4400, 79994.6+/-2918.71, 351.801+/-83.7043, 18.5623+/-5.45768, 322.296+/-71.8406, 16.6185+/-3.55881;
4900, 4500, 78636.3+/-2896.05, 351.801+/-83.7043, 18.5623+/-5.45768, 322.296+/-71.8406, 16.6185+/-3.55881;
4900, 4600, 75725+/-2846.87, 351.792+/-83.7043, 18.5623+/-5.45768, 308.518+/-70.5071, 16.6185+/-3.55881;
4900, 4700, 73008.3+/-2800.19, 317.23+/-79.3245, 18.5623+/-5.45768, 281.731+/-67.9114, 16.6185+/-3.55881;
