// x, y, n_BG, n_sig C1N1 1000, n_sig C1C1 1000 
6100, 5500, 15545.4, 0.284087, 0.0120258;
6100, 5600, 15351.3, 0.284087, 0.0120258;
6100, 5700, 14762.2, 0.284087, 0.0120258;
6100, 5800, 14471.1, 0.284087, 0.0120258;
6100, 5900, 14277, 0.284087, 0.0120258;
6100, 6000, 13500.8, 0.284087, 0.0120258;
6100, 6100, 12717.6, 0.284087, 0.0120258;
6100, 6200, 11747.4, 0.284087, 0.0120258;
6100, 6300, 11068.2, 0.284087, 0;
6100, 6400, 10098, 0.284087, 0;
6100, 6500, 9799.92, 0.284087, 0;
6100, 6600, 9217.77, 0.284087, 0;
6100, 6700, 8926.7, 0.284087, 0;
6100, 6800, 8247.53, 0.284087, 0;
6100, 6900, 7658.38, 0.284087, 0;
6100, 7000, 7173.26, 0, 0;
6100, 7100, 6591.12, 0, 0;
6100, 7200, 6196.02, 0, 0;
6100, 7300, 5904.95, 0, 0;
6100, 7400, 5225.78, 0, 0;
6100, 7500, 4740.66, 0, 0;
6100, 7600, 4352.56, 0, 0;
6100, 7700, 4255.54, 0, 0;
6100, 7800, 4061.49, 0, 0;
6100, 7900, 3867.44, 0, 0;
6100, 8000, 3201.8, 0, 0;
6100, 8100, 2813.7, 0, 0;
6100, 8200, 2522.63, 0, 0;
6100, 8300, 2134.53, 0, 0;
6100, 8400, 2134.53, 0, 0;
6100, 8500, 1940.48, 0, 0;
6100, 8600, 1746.43, 0, 0;
6100, 8700, 1358.34, 0, 0;
6100, 8800, 1261.31, 0, 0;
6100, 8900, 1261.31, 0, 0;
6100, 9000, 1261.31, 0, 0;
6100, 9100, 873.217, 0, 0;
6100, 9200, 776.193, 0, 0;
6100, 9300, 776.193, 0, 0;
6100, 9400, 776.193, 0, 0;
6100, 9500, 679.169, 0, 0;
6100, 9600, 388.097, 0, 0;
6100, 9700, 388.097, 0, 0;
6100, 9800, 388.097, 0, 0;
6100, 9900, 291.072, 0, 0;
6100, 10000, 291.072, 0, 0;
6200, 1000, 88399.4, 0.284087, 0.0120258;
6200, 2000, 24885.6, 0.284087, 0.0120258;
6200, 3000, 19537.5, 0.284087, 0.0120258;
6200, 3100, 19188, 0.284087, 0.0120258;
6200, 3200, 19172.4, 0.284087, 0.0120258;
6200, 3300, 18177.8, 0.284087, 0.0120258;
6200, 3400, 18064.5, 0.284087, 0.0120258;
6200, 3500, 17619.1, 0.284087, 0.0120258;
6200, 3600, 17610.9, 0.284087, 0.0120258;
6200, 3700, 17601.8, 0.284087, 0.0120258;
6200, 3800, 17406.6, 0.284087, 0.0120258;
6200, 3900, 17010.4, 0.284087, 0.0120258;
6200, 4000, 16607.1, 0.284087, 0.0120258;
6200, 4100, 16487.9, 0.284087, 0.0120258;
6200, 4200, 16487.9, 0.284087, 0.0120258;
6200, 4300, 16382.3, 0.284087, 0.0120258;
6200, 4400, 16367.2, 0.284087, 0.0120258;
6200, 4500, 16367.2, 0.284087, 0.0120258;
6200, 4600, 16076, 0.284087, 0.0120258;
6200, 4700, 15882, 0.284087, 0.0120258;
6200, 4800, 15873.8, 0.284087, 0.0120258;
6200, 4900, 15450, 0.284087, 0.0120258;
6200, 5000, 15254.8, 0.284087, 0.0120258;
6200, 5100, 15157.8, 0.284087, 0.0120258;
6200, 5200, 14963.2, 0.284087, 0.0120258;
6200, 5300, 14478.1, 0.284087, 0.0120258;
6200, 5400, 14284, 0.284087, 0.0120258;
6200, 5500, 14187, 0.284087, 0.0120258;
6200, 5600, 13993, 0.284087, 0.0120258;
6200, 5700, 13403.8, 0.284087, 0.0120258;
6200, 5800, 13209.8, 0.284087, 0.0120258;
6200, 5900, 13015.7, 0.284087, 0.0120258;
6200, 6000, 12336.6, 0.284087, 0.0120258;
6200, 6100, 11747.4, 0.284087, 0.0120258;
6200, 6200, 11359.3, 0.284087, 0.0120258;
6200, 6300, 10874.2, 0.284087, 0;
6200, 6400, 10001, 0.284087, 0;
6200, 6500, 9702.89, 0.284087, 0;
6200, 6600, 9120.75, 0.284087, 0;
6200, 6700, 8829.68, 0.284087, 0;
6200, 6800, 8150.51, 0.284087, 0;
6200, 6900, 7561.36, 0.284087, 0;
6200, 7000, 7076.24, 0, 0;
6200, 7100, 6494.1, 0, 0;
6200, 7200, 6099, 0, 0;
6200, 7300, 5807.92, 0, 0;
6200, 7400, 5128.75, 0, 0;
6200, 7500, 4643.63, 0, 0;
6200, 7600, 4255.54, 0, 0;
6200, 7700, 4158.51, 0, 0;
6200, 7800, 3964.46, 0, 0;
6200, 7900, 3770.42, 0, 0;
6200, 8000, 3104.77, 0, 0;
6200, 8100, 2716.68, 0, 0;
6200, 8200, 2425.6, 0, 0;
6200, 8300, 2037.51, 0, 0;
6200, 8400, 2037.51, 0, 0;
6200, 8500, 1940.48, 0, 0;
6200, 8600, 1746.43, 0, 0;
6200, 8700, 1358.34, 0, 0;
6200, 8800, 1261.31, 0, 0;
6200, 8900, 1261.31, 0, 0;
6200, 9000, 1261.31, 0, 0;
6200, 9100, 873.217, 0, 0;
6200, 9200, 776.193, 0, 0;
6200, 9300, 776.193, 0, 0;
6200, 9400, 776.193, 0, 0;
6200, 9500, 679.169, 0, 0;
6200, 9600, 388.097, 0, 0;
6200, 9700, 388.097, 0, 0;
6200, 9800, 388.097, 0, 0;
6200, 9900, 291.072, 0, 0;
6200, 10000, 291.072, 0, 0;
6300, 1000, 85498.1, 0.284087, 0.0120258;
6300, 2000, 23429.7, 0.284087, 0.0120258;
6300, 3000, 18082.2, 0.284087, 0.0120258;
6300, 3100, 17732.7, 0.284087, 0.0120258;
6300, 3200, 17717, 0.284087, 0.0120258;
6300, 3300, 16722.4, 0.284087, 0.0120258;
6300, 3400, 16609.1, 0.284087, 0.0120258;
6300, 3500, 16163.7, 0.284087, 0.0120258;
6300, 3600, 16155.6, 0.284087, 0.0120258;
6300, 3700, 16146.4, 0.284087, 0.0120258;
6300, 3800, 15951.2, 0.284087, 0.0120258;
6300, 3900, 15555, 0.284087, 0.0120258;
6300, 4000, 15151.7, 0.284087, 0.0120258;
6300, 4100, 15032.6, 0.284087, 0.0120258;
6300, 4200, 15032.6, 0.284087, 0.0120258;
6300, 4300, 14926.9, 0.284087, 0.0120258;
6300, 4400, 14911.8, 0.284087, 0.0120258;
6300, 4500, 14911.8, 0.284087, 0.0120258;
6300, 4600, 14717.7, 0.284087, 0.0120258;
6300, 4700, 14523.6, 0.284087, 0.0120258;
6300, 4800, 14515.5, 0.284087, 0.0120258;
6300, 4900, 14091.6, 0.284087, 0.0120258;
6300, 5000, 13993.5, 0.284087, 0.0120258;
6300, 5100, 13896.5, 0.284087, 0.0120258;
6300, 5200, 13798.9, 0.284087, 0.0120258;
6300, 5300, 13313.8, 0.284087, 0.0120258;
6300, 5400, 13119.7, 0.284087, 0.0120258;
6300, 5500, 13022.7, 0.284087, 0.0120258;
6300, 5600, 12828.7, 0.284087, 0.0120258;
6300, 5700, 12433.6, 0.284087, 0.0120258;
6300, 5800, 12336.6, 0.284087, 0.0120258;
6300, 5900, 12142.5, 0.284087, 0.0120258;
6300, 6000, 11463.3, 0.284087, 0.0120258;
6300, 6100, 10971.2, 0.284087, 0.0120258;
6300, 6200, 10777.2, 0.284087, 0.0120258;
6300, 6300, 10389.1, 0.284087, 0;
6300, 6400, 9709.9, 0.284087, 0;
6300, 6500, 9411.82, 0.284087, 0;
6300, 6600, 9023.73, 0.284087, 0;
6300, 6700, 8732.65, 0.284087, 0;
6300, 6800, 8053.48, 0.284087, 0;
6300, 6900, 7464.34, 0.284087, 0;
6300, 7000, 6979.22, 0, 0;
6300, 7100, 6397.07, 0, 0;
6300, 7200, 6001.97, 0, 0;
6300, 7300, 5710.9, 0, 0;
6300, 7400, 5031.73, 0, 0;
6300, 7500, 4643.63, 0, 0;
6300, 7600, 4255.54, 0, 0;
6300, 7700, 4158.51, 0, 0;
6300, 7800, 3964.46, 0, 0;
6300, 7900, 3770.42, 0, 0;
6300, 8000, 3104.77, 0, 0;
6300, 8100, 2716.68, 0, 0;
6300, 8200, 2425.6, 0, 0;
6300, 8300, 2037.51, 0, 0;
6300, 8400, 2037.51, 0, 0;
6300, 8500, 1940.48, 0, 0;
6300, 8600, 1746.43, 0, 0;
6300, 8700, 1358.34, 0, 0;
6300, 8800, 1261.31, 0, 0;
6300, 8900, 1261.31, 0, 0;
6300, 9000, 1261.31, 0, 0;
6300, 9100, 873.217, 0, 0;
6300, 9200, 776.193, 0, 0;
6300, 9300, 776.193, 0, 0;
6300, 9400, 776.193, 0, 0;
6300, 9500, 679.169, 0, 0;
6300, 9600, 388.097, 0, 0;
6300, 9700, 388.097, 0, 0;
6300, 9800, 388.097, 0, 0;
6300, 9900, 291.072, 0, 0;
6300, 10000, 291.072, 0, 0;
6400, 1000, 81924.5, 0.284087, 0.0120258;
6400, 2000, 22168.3, 0.284087, 0.0120258;
6400, 3000, 17014.9, 0.284087, 0.0120258;
6400, 3100, 16665.4, 0.284087, 0.0120258;
6400, 3200, 16649.8, 0.284087, 0.0120258;
6400, 3300, 15655.2, 0.284087, 0.0120258;
6400, 3400, 15541.8, 0.284087, 0.0120258;
6400, 3500, 15096.4, 0.284087, 0.0120258;
6400, 3600, 15088.3, 0.284087, 0.0120258;
6400, 3700, 15079.1, 0.284087, 0.0120258;
6400, 3800, 14884, 0.284087, 0.0120258;
6400, 3900, 14487.8, 0.284087, 0.0120258;
6400, 4000, 14084.5, 0.284087, 0.0120258;
6400, 4100, 13965.3, 0.284087, 0.0120258;
6400, 4200, 13965.3, 0.284087, 0.0120258;
6400, 4300, 13859.6, 0.284087, 0.0120258;
6400, 4400, 13844.5, 0.284087, 0.0120258;
6400, 4500, 13844.5, 0.284087, 0.0120258;
6400, 4600, 13650.4, 0.284087, 0.0120258;
6400, 4700, 13553.4, 0.284087, 0.0120258;
6400, 4800, 13545.3, 0.284087, 0.0120258;
6400, 4900, 13121.4, 0.284087, 0.0120258;
6400, 5000, 13023.3, 0.284087, 0.0120258;
6400, 5100, 13023.3, 0.284087, 0.0120258;
6400, 5200, 12925.7, 0.284087, 0.0120258;
6400, 5300, 12440.6, 0.284087, 0.0120258;
6400, 5400, 12246.5, 0.284087, 0.0120258;
6400, 5500, 12149.5, 0.284087, 0.0120258;
6400, 5600, 12052.5, 0.284087, 0.0120258;
6400, 5700, 11657.4, 0.284087, 0.0120258;
6400, 5800, 11560.4, 0.284087, 0.0120258;
6400, 5900, 11463.3, 0.284087, 0.0120258;
6400, 6000, 10881.2, 0.284087, 0.0120258;
6400, 6100, 10486.1, 0.284087, 0.0120258;
6400, 6200, 10292, 0.284087, 0.0120258;
6400, 6300, 9903.95, 0.284087, 0;
6400, 6400, 9515.85, 0.284087, 0;
6400, 6500, 9217.77, 0.284087, 0;
6400, 6600, 8829.68, 0.284087, 0;
6400, 6700, 8538.6, 0.284087, 0;
6400, 6800, 7956.46, 0.284087, 0;
6400, 6900, 7367.31, 0.284087, 0;
6400, 7000, 6882.19, 0, 0;
6400, 7100, 6300.05, 0, 0;
6400, 7200, 5904.95, 0, 0;
6400, 7300, 5613.88, 0, 0;
6400, 7400, 4934.71, 0, 0;
6400, 7500, 4546.61, 0, 0;
6400, 7600, 4158.51, 0, 0;
6400, 7700, 4061.49, 0, 0;
6400, 7800, 3964.46, 0, 0;
6400, 7900, 3770.42, 0, 0;
6400, 8000, 3104.77, 0, 0;
6400, 8100, 2716.68, 0, 0;
6400, 8200, 2425.6, 0, 0;
6400, 8300, 2037.51, 0, 0;
6400, 8400, 2037.51, 0, 0;
6400, 8500, 1940.48, 0, 0;
6400, 8600, 1746.43, 0, 0;
6400, 8700, 1358.34, 0, 0;
6400, 8800, 1261.31, 0, 0;
6400, 8900, 1261.31, 0, 0;
6400, 9000, 1261.31, 0, 0;
6400, 9100, 873.217, 0, 0;
6400, 9200, 776.193, 0, 0;
6400, 9300, 776.193, 0, 0;
6400, 9400, 776.193, 0, 0;
6400, 9500, 679.169, 0, 0;
6400, 9600, 388.097, 0, 0;
6400, 9700, 388.097, 0, 0;
6400, 9800, 388.097, 0, 0;
6400, 9900, 291.072, 0, 0;
6400, 10000, 291.072, 0, 0;
6500, 1000, 78877.4, 0.284087, 0.0120258;
6500, 2000, 21064.8, 0.284087, 0.0120258;
6500, 3000, 16008.4, 0.284087, 0.0120258;
6500, 3100, 15659.4, 0.284087, 0.0120258;
6500, 3200, 15643.7, 0.284087, 0.0120258;
6500, 3300, 14746.2, 0.284087, 0.0120258;
6500, 3400, 14632.8, 0.284087, 0.0120258;
6500, 3500, 14187.4, 0.284087, 0.0120258;
6500, 3600, 14179.3, 0.284087, 0.0120258;
6500, 3700, 14170.1, 0.284087, 0.0120258;
6500, 3800, 13975, 0.284087, 0.0120258;
6500, 3900, 13675.8, 0.284087, 0.0120258;
6500, 4000, 13272.5, 0.284087, 0.0120258;
6500, 4100, 13250.4, 0.284087, 0.0120258;
6500, 4200, 13250.4, 0.284087, 0.0120258;
6500, 4300, 13241.7, 0.284087, 0.0120258;
6500, 4400, 13226.6, 0.284087, 0.0120258;
6500, 4500, 13226.6, 0.284087, 0.0120258;
6500, 4600, 13032.5, 0.284087, 0.0120258;
6500, 4700, 12935.5, 0.284087, 0.0120258;
6500, 4800, 12927.3, 0.284087, 0.0120258;
6500, 4900, 12733.3, 0.284087, 0.0120258;
6500, 5000, 12635.2, 0.284087, 0.0120258;
6500, 5100, 12635.2, 0.284087, 0.0120258;
6500, 5200, 12537.6, 0.284087, 0.0120258;
6500, 5300, 12052.5, 0.284087, 0.0120258;
6500, 5400, 11858.4, 0.284087, 0.0120258;
6500, 5500, 11761.4, 0.284087, 0.0120258;
6500, 5600, 11664.4, 0.284087, 0.0120258;
6500, 5700, 11269.3, 0.284087, 0.0120258;
6500, 5800, 11172.3, 0.284087, 0.0120258;
6500, 5900, 11075.2, 0.284087, 0.0120258;
6500, 6000, 10590.1, 0.284087, 0.0120258;
6500, 6100, 10292, 0.284087, 0.0120258;
6500, 6200, 10195, 0.284087, 0.0120258;
6500, 6300, 9806.92, 0.284087, 0;
6500, 6400, 9418.83, 0.284087, 0;
6500, 6500, 9120.75, 0.284087, 0;
6500, 6600, 8829.68, 0.284087, 0;
6500, 6700, 8538.6, 0.284087, 0;
6500, 6800, 7956.46, 0.284087, 0;
6500, 6900, 7367.31, 0.284087, 0;
6500, 7000, 6882.19, 0, 0;
6500, 7100, 6300.05, 0, 0;
6500, 7200, 5904.95, 0, 0;
6500, 7300, 5613.88, 0, 0;
6500, 7400, 4934.71, 0, 0;
6500, 7500, 4546.61, 0, 0;
6500, 7600, 4158.51, 0, 0;
6500, 7700, 4061.49, 0, 0;
6500, 7800, 3964.46, 0, 0;
6500, 7900, 3770.42, 0, 0;
6500, 8000, 3104.77, 0, 0;
6500, 8100, 2716.68, 0, 0;
6500, 8200, 2425.6, 0, 0;
6500, 8300, 2037.51, 0, 0;
6500, 8400, 2037.51, 0, 0;
6500, 8500, 1940.48, 0, 0;
6500, 8600, 1746.43, 0, 0;
6500, 8700, 1358.34, 0, 0;
6500, 8800, 1261.31, 0, 0;
6500, 8900, 1261.31, 0, 0;
6500, 9000, 1261.31, 0, 0;
6500, 9100, 873.217, 0, 0;
6500, 9200, 776.193, 0, 0;
6500, 9300, 776.193, 0, 0;
6500, 9400, 776.193, 0, 0;
6500, 9500, 679.169, 0, 0;
6500, 9600, 388.097, 0, 0;
6500, 9700, 388.097, 0, 0;
6500, 9800, 388.097, 0, 0;
6500, 9900, 291.072, 0, 0;
6500, 10000, 291.072, 0, 0;
6600, 1000, 73206.3, 0.284087, 0.0120258;
6600, 2000, 19379.1, 0.284087, 0.0120258;
6600, 3000, 14553, 0.284087, 0.0120258;
6600, 3100, 14204, 0.284087, 0.0120258;
6600, 3200, 14188.4, 0.284087, 0.0120258;
6600, 3300, 13290.8, 0.284087, 0.0120258;
6600, 3400, 13177.5, 0.284087, 0.0120258;
6600, 3500, 12732.1, 0.284087, 0.0120258;
6600, 3600, 12724, 0.284087, 0.0120258;
6600, 3700, 12714.8, 0.284087, 0.0120258;
6600, 3800, 12519.6, 0.284087, 0.0120258;
6600, 3900, 12220.4, 0.284087, 0.0120258;
6600, 4000, 11914.2, 0.284087, 0.0120258;
6600, 4100, 11892, 0.284087, 0.0120258;
6600, 4200, 11892, 0.284087, 0.0120258;
6600, 4300, 11883.4, 0.284087, 0.0120258;
6600, 4400, 11868.3, 0.284087, 0.0120258;
6600, 4500, 11868.3, 0.284087, 0.0120258;
6600, 4600, 11674.1, 0.284087, 0.0120258;
6600, 4700, 11674.1, 0.284087, 0.0120258;
6600, 4800, 11666, 0.284087, 0.0120258;
6600, 4900, 11472, 0.284087, 0.0120258;
6600, 5000, 11373.8, 0.284087, 0.0120258;
6600, 5100, 11373.8, 0.284087, 0.0120258;
6600, 5200, 11276.3, 0.284087, 0.0120258;
6600, 5300, 10985.2, 0.284087, 0.0120258;
6600, 5400, 10791.2, 0.284087, 0.0120258;
6600, 5500, 10791.2, 0.284087, 0.0120258;
6600, 5600, 10694.1, 0.284087, 0.0120258;
6600, 5700, 10299, 0.284087, 0.0120258;
6600, 5800, 10202, 0.284087, 0.0120258;
6600, 5900, 10105, 0.284087, 0.0120258;
6600, 6000, 9716.9, 0.284087, 0.0120258;
6600, 6100, 9418.83, 0.284087, 0.0120258;
6600, 6200, 9418.83, 0.284087, 0.0120258;
6600, 6300, 9127.75, 0.284087, 0;
6600, 6400, 8836.68, 0.284087, 0;
6600, 6500, 8635.63, 0.284087, 0;
6600, 6600, 8441.58, 0.284087, 0;
6600, 6700, 8150.51, 0.284087, 0;
6600, 6800, 7568.36, 0.284087, 0;
6600, 6900, 7173.26, 0.284087, 0;
6600, 7000, 6688.14, 0, 0;
6600, 7100, 6106, 0, 0;
6600, 7200, 5710.9, 0, 0;
6600, 7300, 5419.83, 0, 0;
6600, 7400, 4934.71, 0, 0;
6600, 7500, 4546.61, 0, 0;
6600, 7600, 4158.51, 0, 0;
6600, 7700, 4061.49, 0, 0;
6600, 7800, 3964.46, 0, 0;
6600, 7900, 3770.42, 0, 0;
6600, 8000, 3104.77, 0, 0;
6600, 8100, 2716.68, 0, 0;
6600, 8200, 2425.6, 0, 0;
6600, 8300, 2037.51, 0, 0;
6600, 8400, 2037.51, 0, 0;
6600, 8500, 1940.48, 0, 0;
6600, 8600, 1746.43, 0, 0;
6600, 8700, 1358.34, 0, 0;
6600, 8800, 1261.31, 0, 0;
6600, 8900, 1261.31, 0, 0;
6600, 9000, 1261.31, 0, 0;
6600, 9100, 873.217, 0, 0;
6600, 9200, 776.193, 0, 0;
6600, 9300, 776.193, 0, 0;
6600, 9400, 776.193, 0, 0;
6600, 9500, 679.169, 0, 0;
6600, 9600, 388.097, 0, 0;
6600, 9700, 388.097, 0, 0;
6600, 9800, 388.097, 0, 0;
6600, 9900, 291.072, 0, 0;
6600, 10000, 291.072, 0, 0;
6700, 1000, 69315.2, 0.284087, 0.0120258;
6700, 2000, 17985, 0.284087, 0.0120258;
6700, 3000, 13158.9, 0.284087, 0.0120258;
6700, 3100, 12907, 0.284087, 0.0120258;
6700, 3200, 12891.3, 0.284087, 0.0120258;
6700, 3300, 12223.6, 0.284087, 0.0120258;
6700, 3400, 12110.2, 0.284087, 0.0120258;
6700, 3500, 11664.8, 0.284087, 0.0120258;
6700, 3600, 11656.7, 0.284087, 0.0120258;
6700, 3700, 11647.5, 0.284087, 0.0120258;
6700, 3800, 11452.4, 0.284087, 0.0120258;
6700, 3900, 11347.2, 0.284087, 0.0120258;
6700, 4000, 11041, 0.284087, 0.0120258;
6700, 4100, 11018.8, 0.284087, 0.0120258;
6700, 4200, 11018.8, 0.284087, 0.0120258;
6700, 4300, 11010.2, 0.284087, 0.0120258;
6700, 4400, 10995.1, 0.284087, 0.0120258;
6700, 4500, 10995.1, 0.284087, 0.0120258;
6700, 4600, 10800.9, 0.284087, 0.0120258;
6700, 4700, 10800.9, 0.284087, 0.0120258;
6700, 4800, 10792.8, 0.284087, 0.0120258;
6700, 4900, 10598.8, 0.284087, 0.0120258;
6700, 5000, 10500.6, 0.284087, 0.0120258;
6700, 5100, 10500.6, 0.284087, 0.0120258;
6700, 5200, 10403.1, 0.284087, 0.0120258;
6700, 5300, 10112, 0.284087, 0.0120258;
6700, 5400, 9917.95, 0.284087, 0.0120258;
6700, 5500, 9917.95, 0.284087, 0.0120258;
6700, 5600, 9917.95, 0.284087, 0.0120258;
6700, 5700, 9522.85, 0.284087, 0.0120258;
6700, 5800, 9425.83, 0.284087, 0.0120258;
6700, 5900, 9328.8, 0.284087, 0.0120258;
6700, 6000, 8940.71, 0.284087, 0.0120258;
6700, 6100, 8739.66, 0.284087, 0.0120258;
6700, 6200, 8739.66, 0.284087, 0.0120258;
6700, 6300, 8448.58, 0.284087, 0;
6700, 6400, 8254.54, 0.284087, 0;
6700, 6500, 8053.48, 0.284087, 0;
6700, 6600, 7956.46, 0.284087, 0;
6700, 6700, 7762.41, 0.284087, 0;
6700, 6800, 7277.29, 0.284087, 0;
6700, 6900, 7076.24, 0.284087, 0;
6700, 7000, 6591.12, 0, 0;
6700, 7100, 6008.97, 0, 0;
6700, 7200, 5613.88, 0, 0;
6700, 7300, 5322.8, 0, 0;
6700, 7400, 4837.68, 0, 0;
6700, 7500, 4449.59, 0, 0;
6700, 7600, 4061.49, 0, 0;
6700, 7700, 3964.46, 0, 0;
6700, 7800, 3867.44, 0, 0;
6700, 7900, 3673.39, 0, 0;
6700, 8000, 3007.75, 0, 0;
6700, 8100, 2716.68, 0, 0;
6700, 8200, 2425.6, 0, 0;
6700, 8300, 2037.51, 0, 0;
6700, 8400, 2037.51, 0, 0;
6700, 8500, 1940.48, 0, 0;
6700, 8600, 1746.43, 0, 0;
6700, 8700, 1358.34, 0, 0;
6700, 8800, 1261.31, 0, 0;
6700, 8900, 1261.31, 0, 0;
6700, 9000, 1261.31, 0, 0;
6700, 9100, 873.217, 0, 0;
6700, 9200, 776.193, 0, 0;
6700, 9300, 776.193, 0, 0;
6700, 9400, 776.193, 0, 0;
6700, 9500, 679.169, 0, 0;
6700, 9600, 388.097, 0, 0;
6700, 9700, 388.097, 0, 0;
6700, 9800, 388.097, 0, 0;
6700, 9900, 291.072, 0, 0;
6700, 10000, 291.072, 0, 0;
6800, 1000, 66109.9, 0, 0.0120258;
6800, 2000, 16590.3, 0, 0.0120258;
6800, 3000, 11994.6, 0, 0.0120258;
6800, 3100, 11742.7, 0, 0.0120258;
6800, 3200, 11727, 0, 0.0120258;
6800, 3300, 11059.3, 0, 0.0120258;
6800, 3400, 10945.9, 0, 0.0120258;
6800, 3500, 10500.5, 0, 0.0120258;
6800, 3600, 10492.4, 0, 0.0120258;
6800, 3700, 10483.2, 0, 0.0120258;
6800, 3800, 10288.1, 0, 0.0120258;
6800, 3900, 10182.9, 0, 0.0120258;
6800, 4000, 9876.66, 0, 0.0120258;
6800, 4100, 9854.54, 0, 0.0120258;
6800, 4200, 9854.54, 0, 0.0120258;
6800, 4300, 9845.89, 0, 0.0120258;
6800, 4400, 9830.77, 0, 0.0120258;
6800, 4500, 9830.77, 0, 0.0120258;
6800, 4600, 9636.64, 0, 0.0120258;
6800, 4700, 9636.64, 0, 0.0120258;
6800, 4800, 9628.53, 0, 0.0120258;
6800, 4900, 9434.48, 0, 0.0120258;
6800, 5000, 9336.34, 0, 0.0120258;
6800, 5100, 9336.34, 0, 0.0120258;
6800, 5200, 9238.78, 0, 0.0120258;
6800, 5300, 9044.73, 0, 0.0120258;
6800, 5400, 8947.71, 0, 0.0120258;
6800, 5500, 8947.71, 0, 0.0120258;
6800, 5600, 8947.71, 0, 0.0120258;
6800, 5700, 8649.64, 0, 0.0120258;
6800, 5800, 8552.61, 0, 0.0120258;
6800, 5900, 8455.59, 0, 0.0120258;
6800, 6000, 8067.49, 0, 0.0120258;
6800, 6100, 7963.46, 0, 0.0120258;
6800, 6200, 7963.46, 0, 0.0120258;
6800, 6300, 7866.44, 0, 0;
6800, 6400, 7672.39, 0, 0;
6800, 6500, 7471.34, 0, 0;
6800, 6600, 7374.31, 0, 0;
6800, 6700, 7180.27, 0, 0;
6800, 6800, 6986.22, 0, 0;
6800, 6900, 6785.17, 0, 0;
6800, 7000, 6591.12, 0, 0;
6800, 7100, 6008.97, 0, 0;
6800, 7200, 5613.88, 0, 0;
6800, 7300, 5322.8, 0, 0;
6800, 7400, 4837.68, 0, 0;
6800, 7500, 4449.59, 0, 0;
6800, 7600, 4061.49, 0, 0;
6800, 7700, 3964.46, 0, 0;
6800, 7800, 3867.44, 0, 0;
6800, 7900, 3673.39, 0, 0;
6800, 8000, 3007.75, 0, 0;
6800, 8100, 2716.68, 0, 0;
6800, 8200, 2425.6, 0, 0;
6800, 8300, 2037.51, 0, 0;
6800, 8400, 2037.51, 0, 0;
6800, 8500, 1940.48, 0, 0;
6800, 8600, 1746.43, 0, 0;
6800, 8700, 1358.34, 0, 0;
6800, 8800, 1261.31, 0, 0;
6800, 8900, 1261.31, 0, 0;
6800, 9000, 1261.31, 0, 0;
6800, 9100, 873.217, 0, 0;
6800, 9200, 776.193, 0, 0;
6800, 9300, 776.193, 0, 0;
6800, 9400, 776.193, 0, 0;
6800, 9500, 679.169, 0, 0;
6800, 9600, 388.097, 0, 0;
6800, 9700, 388.097, 0, 0;
6800, 9800, 388.097, 0, 0;
6800, 9900, 291.072, 0, 0;
6800, 10000, 291.072, 0, 0;
6900, 1000, 62738.5, 0, 0.0120258;
6900, 2000, 15520.9, 0, 0.0120258;
6900, 3000, 11217.9, 0, 0.0120258;
6900, 3100, 10965.9, 0, 0.0120258;
6900, 3200, 10950.3, 0, 0.0120258;
6900, 3300, 10282.5, 0, 0.0120258;
6900, 3400, 10169.2, 0, 0.0120258;
6900, 3500, 9821.36, 0, 0.0120258;
6900, 3600, 9813.24, 0, 0.0120258;
6900, 3700, 9804.06, 0, 0.0120258;
6900, 3800, 9608.9, 0, 0.0120258;
6900, 3900, 9600.78, 0, 0.0120258;
6900, 4000, 9294.52, 0, 0.0120258;
6900, 4100, 9272.4, 0, 0.0120258;
6900, 4200, 9272.39, 0, 0.0120258;
6900, 4300, 9263.74, 0, 0.0120258;
6900, 4400, 9248.63, 0, 0.0120258;
6900, 4500, 9248.63, 0, 0.0120258;
6900, 4600, 9054.5, 0, 0.0120258;
6900, 4700, 9054.5, 0, 0.0120258;
6900, 4800, 9046.38, 0, 0.0120258;
6900, 4900, 8852.33, 0, 0.0120258;
6900, 5000, 8754.2, 0, 0.0120258;
6900, 5100, 8754.2, 0, 0.0120258;
6900, 5200, 8656.64, 0, 0.0120258;
6900, 5300, 8462.59, 0, 0.0120258;
6900, 5400, 8365.57, 0, 0.0120258;
6900, 5500, 8365.57, 0, 0.0120258;
6900, 5600, 8365.57, 0, 0.0120258;
6900, 5700, 8067.49, 0, 0.0120258;
6900, 5800, 7970.47, 0, 0.0120258;
6900, 5900, 7873.44, 0, 0.0120258;
6900, 6000, 7582.37, 0, 0.0120258;
6900, 6100, 7478.34, 0, 0.0120258;
6900, 6200, 7478.34, 0, 0.0120258;
6900, 6300, 7478.34, 0, 0;
6900, 6400, 7284.29, 0, 0;
6900, 6500, 7083.24, 0, 0;
6900, 6600, 6986.22, 0, 0;
6900, 6700, 6792.17, 0, 0;
6900, 6800, 6695.15, 0, 0;
6900, 6900, 6494.1, 0, 0;
6900, 7000, 6397.07, 0, 0;
6900, 7100, 5814.93, 0, 0;
6900, 7200, 5419.83, 0, 0;
6900, 7300, 5225.78, 0, 0;
6900, 7400, 4837.68, 0, 0;
6900, 7500, 4449.59, 0, 0;
6900, 7600, 4061.49, 0, 0;
6900, 7700, 3964.46, 0, 0;
6900, 7800, 3867.44, 0, 0;
